incident_id,external_case_id,year,month,country,site,location,activity,hazard_category,cause_category,severity_level,recurrence_frequency,risk_score,risk_level_label,recommendation_summary,needs_human_review
777ded59-570f-4a6f-a19c-6cdb6c1742fa,160260,2025,2,India,Vadodara_Taluka,"India - Vadodara_Taluka - E/1, GIDC - SAVLI",Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
99ddeaea-685e-45c5-8630-018f558f550d,160345,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
6d176c00-ea39-4cc2-be0c-f2d0c0570850,160346,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
b283a2ed-ec7f-4b95-95d9-d559e80e666d,160583,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
97dac27c-e787-4ff3-969d-b6881588ea2d,160596,2025,2,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Ergonomic Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 90 days.",True
8f19f38e-b34e-4870-8e72-6ef5afa63278,160647,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
6aff5648-aa0e-44f2-9e9c-704d86f91738,160650,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Chemical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
c92a92fb-072f-49cb-b7a7-71fd14c37081,160651,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
dbaecfbc-9b3b-49cc-bafb-969ef07a8aa1,160653,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
31255083-9a7e-4474-a205-5b13f3add454,160654,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
2604ce29-db40-4af1-b2b1-7ab11ba8be4e,160655,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
ece99c4b-aea8-48dd-b606-8a3823e18711,160660,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
7cc97dcf-6161-4677-b773-37cfcd94592e,160661,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
e3e943fa-05e9-4dec-aa9e-8e0dde3ed399,160662,2025,2,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Chemical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
94e96063-8327-4620-83c5-09fad8c655b0,160819,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Physical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
ca206759-42ae-408d-a910-05c8ba9e1eb8,160825,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Machining & Assembly,Mechanical / Equipment Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
af4acea0-9af9-4fea-b141-6c6e4ec2a91c,160845,2025,3,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
b2e221f4-28db-4248-9017-06c8ddf21e50,160853,2025,2,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,High,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
fb4a913a-642b-4fd8-8d98-63b676e97fb7,160854,2025,3,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Building & Property conditions,Environmental Hazards,Workplace Design,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
bc1e5792-874a-4b3d-9762-83a5403e2acb,160876,2025,2,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Physical Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
716fb624-6d70-4224-94db-aa138993bf36,160886,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
4a0ad27d-c244-49e4-9604-cc757a5263ec,160965,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Process Safety / Operational Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
6749854c-e600-43e2-bc0d-0ed417f2bd26,160967,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Walking / working surfaces,Ergonomic Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
7c8030d9-166d-4a15-9cb4-c0532b427738,160989,2025,3,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Workplace Design,Medium,Unknown,,Unknown,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 90 days.",True
e53d569e-c0f2-461f-b26c-71284063d189,160993,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Manual material handling,Ergonomic Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 90 days.",True
b9dbdbec-2713-4f7f-93ab-31d7b345298d,160993,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Traffic,Vehicle & Traffic Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Separate pedestrians from mobile equipment and review traffic rules. Owner: EHS. Timeframe: 90 days.,True
9ce6185c-1852-4f5a-bf52-bab9417f78e8,160993,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Walking / working surfaces,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
4f1800d3-d2ee-4d1d-bf98-8410501c29ac,160994,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
fbfa10f6-80ca-4578-9949-ee42496900b2,160994,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Other,Electrical Hazards,Maintenance Management,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
0eb643ea-e40b-488e-8d47-b7fc0c188e6c,161048,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
5e432a69-d3c0-433d-a7c1-727e204dc67e,161104,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
a69d713f-b3e4-4783-8185-5c55455896e6,161106,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
e2377a11-932b-477d-8e3f-31916cb535ee,161109,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
8aac831c-45f1-4555-b267-d84d8f11a1ab,161110,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
3e287d18-0afd-4c04-b697-a30dae315322,161132,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Building & Property conditions,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
0a2d8e59-436c-45ef-a94c-bc411dfa8bd9,161133,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Fire & Explosion Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
00d1c5b9-2b72-4e7c-a662-6b24e5b3e31b,161143,2025,2,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Chemical Hazards,Procedures,Unknown,Unknown,,Unknown,Update the work instruction and confirm the procedure is followed. Owner: Production. Timeframe: 90 days.,True
401e0163-2b31-4e60-8599-3d481c0dcfa9,161144,2025,2,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Chemical Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Contain exposure, verify storage/labeling, and review spill controls. Owner: EHS. Timeframe: 90 days.",True
5ccb71e4-2b90-4c50-8a93-eb7cee2b8b53,161145,2025,2,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Ergonomic Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
81f48afc-5274-4269-8e22-ad998dd369c8,161148,2025,2,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Environmental Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
6aa08151-8cf7-4133-9694-8889edc762b5,161149,2025,2,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Maintenance Management,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
ae67ca4b-7850-4e7c-af40-cea32ccf6f5f,161164,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Other,Physical Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
555f3c86-e613-4a80-be39-13f93306c693,161166,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
09d83168-a40f-4550-ac9d-072cc5cd9454,161167,2025,3,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Building & Property conditions,Ergonomic Hazards,Pedestrian,Unknown,Unknown,,Unknown,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 90 days.",True
b6048e7c-5442-4a44-850f-2d272415c41f,161170,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
efc3994f-aad9-4e04-b9e2-7a5844df83ac,161172,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
2409443d-cecf-40c4-af80-9e4ac15550bf,161173,2025,3,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 90 days.",True
555e00d3-eda4-4e41-a232-89a00ec903f4,161196,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
1ab3abfa-ab61-4dd4-9d3d-bed640562056,161205,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
9a074fa5-6097-4a2e-a582-a3c0bc5a9ce6,161242,2025,3,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Chemical Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Contain exposure, verify storage/labeling, and review spill controls. Owner: EHS. Timeframe: 90 days.",True
271b0316-36c7-441b-b31e-289fa5343f5a,161251,2025,3,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
6317358c-5892-4f94-b293-d8ff63a0e658,161262,2025,3,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
5d4e9f46-8a67-408a-8c16-b7beb20b7013,161289,2025,2,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Workplace Design,Low,6 months - 1 year,15,Medium,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 30 days.",False
f3f653e0-7a8c-4934-b50b-38e977a1f792,161459,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Chemical Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Contain exposure, verify storage/labeling, and review spill controls. Owner: EHS. Timeframe: 90 days.",True
c584d67f-960d-45cf-8ce7-2494df20f060,161460,2025,3,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Mechanical / Equipment Hazards,Personal Protective Equipment,Unknown,Unknown,,Unknown,Confirm PPE requirements and availability. Owner: Maintenance. Timeframe: 90 days.,True
a03b0b7c-c898-4ad0-84b5-fca41737b9d3,161537,2025,3,Mexico,Monterrey,Mexico - Monterrey - Carretera Miguel Aleman no. 162,Machining & Assembly,Fire & Explosion Hazards,Housekeeping,Medium,6 months - 1 year,30,Medium,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 30 days.,False
95ccc913-9b88-475b-a377-85bf9d74620c,161537,2025,3,Mexico,Monterrey,Mexico - Monterrey - Carretera Miguel Aleman no. 162,Machining & Assembly,Fire & Explosion Hazards,Housekeeping,Medium,6 months - 1 year,30,Medium,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 30 days.,False
55a1a714-5333-4f66-85cd-69cad9424155,161537,2025,3,Mexico,Monterrey,Mexico - Monterrey - Carretera Miguel Aleman no. 162,Machining & Assembly,Fire & Explosion Hazards,Housekeeping,Medium,6 months - 1 year,30,Medium,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 30 days.,False
4bdcc4aa-f591-46d0-8d92-ca688e2ed66e,161562,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
8f5b422b-5d79-4d8d-8305-195580408e67,161563,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Chemical Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Contain exposure, verify storage/labeling, and review spill controls. Owner: EHS. Timeframe: 90 days.",True
4b0791eb-e09f-4ca2-b2b6-02e8300c6f7f,161565,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
62df5ffb-1a69-48ae-85a2-cc04fd341b33,161566,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Chemical Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Contain exposure, verify storage/labeling, and review spill controls. Owner: EHS. Timeframe: 90 days.",True
0e086e5e-c586-43cb-9052-6c604b93bec2,161567,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Process Safety / Operational Hazards,Procedures,High,Unknown,,Unknown,Update the work instruction and confirm the procedure is followed. Owner: Production. Timeframe: 90 days.,True
9c3a5be4-380d-4b0d-b0db-8cc662232adb,161568,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
51a70843-a024-450f-8126-dc63bdc52e71,161569,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
c45023f3-63a7-4a60-b57e-7af8da3d15fc,161570,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Physical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
98277683-fe82-4bf0-b7ce-bfa28f5d115c,161571,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Electrical Hazards,Procedures,High,Unknown,,Unknown,Update the work instruction and confirm the procedure is followed. Owner: Maintenance. Timeframe: 90 days.,True
57c46c9f-938a-4904-a226-5102790f59a0,161572,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Unknown,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
7abf919e-e2be-480c-bd59-93c94b196100,161578,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
c593277a-0383-4088-8736-1fd98f53cf4a,161580,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
b65db3ad-dccb-447d-82bd-95ad4177306e,161581,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Chemical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
848924bf-f4ab-40a4-9a6f-dcce3a9cf40c,161582,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Ergonomic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
d80557cc-6fff-43fb-84e7-13eb8d1838a4,161583,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
e9bc93ae-289f-43f4-8d61-d4a5ccc55ab9,161584,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Chemical Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Contain exposure, verify storage/labeling, and review spill controls. Owner: EHS. Timeframe: 90 days.",True
e22dc030-c483-49ea-9a22-2c13b31899cd,161585,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
aa448423-06c5-48da-b13d-62031622a965,161586,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Electrical Hazards,Maintenance Management,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
c304852d-ee7b-4b09-b2a0-76c1062fe234,161587,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Machining & Assembly,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
922fc956-2bbb-4090-b9a0-60e33337d958,161587,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
1ae0192f-be24-4cb0-8293-2d4e06c5493c,161588,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Medium,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
1063a04a-07f4-4a98-94bc-14164f118f14,161591,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
afd3501f-2f3a-4918-8b0a-a6fe9b236a6f,161592,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
436261be-b0d2-468a-8b7e-74ae9f6b085d,161593,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
c2661a48-e0a9-4709-9c35-70b8e99947c0,161594,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
fb6f7205-7120-4543-8fc7-5e449de7bdc3,161595,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
5432d2b2-1ae9-4e45-8a07-9c4262abfd5e,161596,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Physical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
08fd5dfd-c6ae-477e-a07d-f5083ad837d5,161597,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
75f43223-9232-47e8-b63d-cf3c062303d5,161598,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
5b665ac9-c500-41bf-93b3-78e94f508887,161599,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
1055f861-8cc2-4941-8c7b-7192a754324d,161600,2025,3,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
